id,name,type,year,variable,value
0500000US06063,"Plumas County, California",county,2010,percent_high_school_graduate_or_higher,92.2
0500000US06063,"Plumas County, California",county,2011,percent_high_school_graduate_or_higher,90.7
0500000US06063,"Plumas County, California",county,2014,percent_high_school_graduate_or_higher,89.8
0500000US19149,"Plymouth County, Iowa",county,2016,percent_high_school_graduate_or_higher,92.1
0500000US19149,"Plymouth County, Iowa",county,2014,percent_high_school_graduate_or_higher,92.3
0500000US19149,"Plymouth County, Iowa",county,2012,percent_high_school_graduate_or_higher,92.9
0500000US19149,"Plymouth County, Iowa",county,2010,percent_high_school_graduate_or_higher,91.2
0500000US25023,"Plymouth County, Massachusetts",county,2015,percent_high_school_graduate_or_higher,92.3
0500000US25023,"Plymouth County, Massachusetts",county,2016,percent_high_school_graduate_or_higher,92.5
0500000US19151,"Pocahontas County, Iowa",county,2016,percent_high_school_graduate_or_higher,93.2
0500000US19151,"Pocahontas County, Iowa",county,2015,percent_high_school_graduate_or_higher,92.7
0500000US19151,"Pocahontas County, Iowa",county,2011,percent_high_school_graduate_or_higher,91.9
0500000US19151,"Pocahontas County, Iowa",county,2012,percent_high_school_graduate_or_higher,91.7
0500000US19151,"Pocahontas County, Iowa",county,2010,percent_high_school_graduate_or_higher,91.7
0500000US54075,"Pocahontas County, West Virginia",county,2015,percent_high_school_graduate_or_higher,84.7
0500000US54075,"Pocahontas County, West Virginia",county,2016,percent_high_school_graduate_or_higher,84.8
0500000US54075,"Pocahontas County, West Virginia",county,2012,percent_high_school_graduate_or_higher,81.6
0500000US54075,"Pocahontas County, West Virginia",county,2014,percent_high_school_graduate_or_higher,84.7
0500000US05111,"Poinsett County, Arkansas",county,2016,percent_high_school_graduate_or_higher,78.7
0500000US05111,"Poinsett County, Arkansas",county,2015,percent_high_school_graduate_or_higher,76.9
0500000US22077,"Pointe Coupee Parish, Louisiana",county,2016,percent_high_school_graduate_or_higher,80
0500000US22077,"Pointe Coupee Parish, Louisiana",county,2015,percent_high_school_graduate_or_higher,80.4
0500000US22077,"Pointe Coupee Parish, Louisiana",county,2014,percent_high_school_graduate_or_higher,81.6
0500000US22077,"Pointe Coupee Parish, Louisiana",county,2010,percent_high_school_graduate_or_higher,75.6
0500000US05113,"Polk County, Arkansas",county,2016,percent_high_school_graduate_or_higher,84.3
0500000US05113,"Polk County, Arkansas",county,2015,percent_high_school_graduate_or_higher,85.1
0500000US05113,"Polk County, Arkansas",county,2010,percent_high_school_graduate_or_higher,80.4
0500000US05113,"Polk County, Arkansas",county,2012,percent_high_school_graduate_or_higher,82.7
0500000US05113,"Polk County, Arkansas",county,2014,percent_high_school_graduate_or_higher,85.3
0500000US12105,"Polk County, Florida",county,2015,percent_high_school_graduate_or_higher,83.5
0500000US12105,"Polk County, Florida",county,2016,percent_high_school_graduate_or_higher,84
0500000US12105,"Polk County, Florida",county,2014,percent_high_school_graduate_or_higher,83.1
0500000US13233,"Polk County, Georgia",county,2015,percent_high_school_graduate_or_higher,75.2
0500000US13233,"Polk County, Georgia",county,2016,percent_high_school_graduate_or_higher,75.7
0500000US13233,"Polk County, Georgia",county,2010,percent_high_school_graduate_or_higher,71.6
0500000US13233,"Polk County, Georgia",county,2012,percent_high_school_graduate_or_higher,73.1
0500000US19153,"Polk County, Iowa",county,2016,percent_high_school_graduate_or_higher,91.7
0500000US27119,"Polk County, Minnesota",county,2016,percent_high_school_graduate_or_higher,91.1
0500000US29167,"Polk County, Missouri",county,2015,percent_high_school_graduate_or_higher,87
0500000US29167,"Polk County, Missouri",county,2016,percent_high_school_graduate_or_higher,86.5
0500000US29167,"Polk County, Missouri",county,2014,percent_high_school_graduate_or_higher,84.9
0500000US31143,"Polk County, Nebraska",county,2015,percent_high_school_graduate_or_higher,93.6
0500000US31143,"Polk County, Nebraska",county,2016,percent_high_school_graduate_or_higher,94.1
0500000US31143,"Polk County, Nebraska",county,2012,percent_high_school_graduate_or_higher,92.3
0500000US37149,"Polk County, North Carolina",county,2016,percent_high_school_graduate_or_higher,87.8
0500000US37149,"Polk County, North Carolina",county,2015,percent_high_school_graduate_or_higher,88.1
0500000US37149,"Polk County, North Carolina",county,2014,percent_high_school_graduate_or_higher,88.4
0500000US37149,"Polk County, North Carolina",county,2011,percent_high_school_graduate_or_higher,87.3
0500000US41053,"Polk County, Oregon",county,2016,percent_high_school_graduate_or_higher,91
0500000US41053,"Polk County, Oregon",county,2015,percent_high_school_graduate_or_higher,91.3
0500000US41053,"Polk County, Oregon",county,2011,percent_high_school_graduate_or_higher,89.8
0500000US41053,"Polk County, Oregon",county,2014,percent_high_school_graduate_or_higher,90.5
0500000US47139,"Polk County, Tennessee",county,2015,percent_high_school_graduate_or_higher,78.4
0500000US47139,"Polk County, Tennessee",county,2016,percent_high_school_graduate_or_higher,79
0500000US47139,"Polk County, Tennessee",county,2014,percent_high_school_graduate_or_higher,77.6
0500000US47139,"Polk County, Tennessee",county,2010,percent_high_school_graduate_or_higher,70.8
0500000US48373,"Polk County, Texas",county,2016,percent_high_school_graduate_or_higher,80.5
0500000US48373,"Polk County, Texas",county,2010,percent_high_school_graduate_or_higher,74.9
0500000US48373,"Polk County, Texas",county,2011,percent_high_school_graduate_or_higher,77.1
0500000US55095,"Polk County, Wisconsin",county,2016,percent_high_school_graduate_or_higher,92.8
0500000US55095,"Polk County, Wisconsin",county,2014,percent_high_school_graduate_or_higher,91.7
0500000US55095,"Polk County, Wisconsin",county,2011,percent_high_school_graduate_or_higher,91.7
0500000US55095,"Polk County, Wisconsin",county,2010,percent_high_school_graduate_or_higher,91.4
0500000US72113,"Ponce Municipio, Puerto Rico",county,2016,percent_high_school_graduate_or_higher,75.4
0500000US72113,"Ponce Municipio, Puerto Rico",county,2015,percent_high_school_graduate_or_higher,74.4
0500000US30073,"Pondera County, Montana",county,2016,percent_high_school_graduate_or_higher,89.2
0500000US30073,"Pondera County, Montana",county,2015,percent_high_school_graduate_or_higher,89.3
0500000US28115,"Pontotoc County, Mississippi",county,2016,percent_high_school_graduate_or_higher,76.7
0500000US28115,"Pontotoc County, Mississippi",county,2014,percent_high_school_graduate_or_higher,78
0500000US40123,"Pontotoc County, Oklahoma",county,2012,percent_high_school_graduate_or_higher,85.2
0500000US05115,"Pope County, Arkansas",county,2015,percent_high_school_graduate_or_higher,82.7
0500000US05115,"Pope County, Arkansas",county,2016,percent_high_school_graduate_or_higher,83.5
0500000US05115,"Pope County, Arkansas",county,2010,percent_high_school_graduate_or_higher,81.9
0500000US05115,"Pope County, Arkansas",county,2014,percent_high_school_graduate_or_higher,82.8
0500000US05115,"Pope County, Arkansas",county,2012,percent_high_school_graduate_or_higher,82
0500000US17151,"Pope County, Illinois",county,2016,percent_high_school_graduate_or_higher,87.2
0500000US17151,"Pope County, Illinois",county,2015,percent_high_school_graduate_or_higher,85.7
0500000US17151,"Pope County, Illinois",county,2011,percent_high_school_graduate_or_higher,87.2
0500000US17151,"Pope County, Illinois",county,2010,percent_high_school_graduate_or_higher,85.1
0500000US27121,"Pope County, Minnesota",county,2015,percent_high_school_graduate_or_higher,94.4
0500000US27121,"Pope County, Minnesota",county,2016,percent_high_school_graduate_or_higher,93.5
0500000US27121,"Pope County, Minnesota",county,2011,percent_high_school_graduate_or_higher,90.8
0500000US27121,"Pope County, Minnesota",county,2014,percent_high_school_graduate_or_higher,92.6
0500000US51735,"Poquoson city, Virginia",county,2016,percent_high_school_graduate_or_higher,94.8
0500000US51735,"Poquoson city, Virginia",county,2015,percent_high_school_graduate_or_higher,93.6
0500000US51735,"Poquoson city, Virginia",county,2012,percent_high_school_graduate_or_higher,92.4
0500000US51735,"Poquoson city, Virginia",county,2011,percent_high_school_graduate_or_higher,93.1
0500000US51735,"Poquoson city, Virginia",county,2014,percent_high_school_graduate_or_higher,92.7
0500000US51735,"Poquoson city, Virginia",county,2010,percent_high_school_graduate_or_higher,93.9
0500000US39133,"Portage County, Ohio",county,2015,percent_high_school_graduate_or_higher,91.4
0500000US39133,"Portage County, Ohio",county,2016,percent_high_school_graduate_or_higher,91.9
0500000US39133,"Portage County, Ohio",county,2014,percent_high_school_graduate_or_higher,91
0500000US55097,"Portage County, Wisconsin",county,2016,percent_high_school_graduate_or_higher,93.2
0500000US18127,"Porter County, Indiana",county,2015,percent_high_school_graduate_or_higher,91.9
0500000US18127,"Porter County, Indiana",county,2012,percent_high_school_graduate_or_higher,91.7
0500000US18127,"Porter County, Indiana",county,2014,percent_high_school_graduate_or_higher,91.6
0500000US51740,"Portsmouth city, Virginia",county,2015,percent_high_school_graduate_or_higher,83.6
0500000US51740,"Portsmouth city, Virginia",county,2016,percent_high_school_graduate_or_higher,84.9
0500000US51740,"Portsmouth city, Virginia",county,2012,percent_high_school_graduate_or_higher,82.3
0500000US51740,"Portsmouth city, Virginia",county,2011,percent_high_school_graduate_or_higher,82.6
0500000US18129,"Posey County, Indiana",county,2015,percent_high_school_graduate_or_higher,93.4
0500000US18129,"Posey County, Indiana",county,2010,percent_high_school_graduate_or_higher,89
0500000US20149,"Pottawatomie County, Kansas",county,2016,percent_high_school_graduate_or_higher,95.4
0500000US20149,"Pottawatomie County, Kansas",county,2015,percent_high_school_graduate_or_higher,95.7
0500000US20149,"Pottawatomie County, Kansas",county,2011,percent_high_school_graduate_or_higher,93.2
0500000US20149,"Pottawatomie County, Kansas",county,2014,percent_high_school_graduate_or_higher,95.9
0500000US40125,"Pottawatomie County, Oklahoma",county,2015,percent_high_school_graduate_or_higher,87
0500000US40125,"Pottawatomie County, Oklahoma",county,2012,percent_high_school_graduate_or_higher,85.1
0500000US40125,"Pottawatomie County, Oklahoma",county,2011,percent_high_school_graduate_or_higher,84.8
0500000US19155,"Pottawattamie County, Iowa",county,2015,percent_high_school_graduate_or_higher,89.2
0500000US19155,"Pottawattamie County, Iowa",county,2016,percent_high_school_graduate_or_higher,90
0500000US42105,"Potter County, Pennsylvania",county,2015,percent_high_school_graduate_or_higher,87.8
0500000US42105,"Potter County, Pennsylvania",county,2016,percent_high_school_graduate_or_higher,87.5
0500000US42105,"Potter County, Pennsylvania",county,2014,percent_high_school_graduate_or_higher,87.6
0500000US42105,"Potter County, Pennsylvania",county,2012,percent_high_school_graduate_or_higher,87.6
0500000US42105,"Potter County, Pennsylvania",county,2011,percent_high_school_graduate_or_higher,87
0500000US42105,"Potter County, Pennsylvania",county,2010,percent_high_school_graduate_or_higher,85.5
0500000US46107,"Potter County, South Dakota",county,2016,percent_high_school_graduate_or_higher,91.1
0500000US46107,"Potter County, South Dakota",county,2015,percent_high_school_graduate_or_higher,90.2
0500000US46107,"Potter County, South Dakota",county,2014,percent_high_school_graduate_or_higher,89.4
0500000US46107,"Potter County, South Dakota",county,2010,percent_high_school_graduate_or_higher,87
0500000US48375,"Potter County, Texas",county,2016,percent_high_school_graduate_or_higher,76.4
0500000US48375,"Potter County, Texas",county,2012,percent_high_school_graduate_or_higher,76.1
0500000US30075,"Powder River County, Montana",county,2015,percent_high_school_graduate_or_higher,93.9
0500000US30075,"Powder River County, Montana",county,2016,percent_high_school_graduate_or_higher,94.9
0500000US30075,"Powder River County, Montana",county,2012,percent_high_school_graduate_or_higher,92.6
0500000US21197,"Powell County, Kentucky",county,2016,percent_high_school_graduate_or_higher,77.2
0500000US21197,"Powell County, Kentucky",county,2015,percent_high_school_graduate_or_higher,74.1
0500000US21197,"Powell County, Kentucky",county,2010,percent_high_school_graduate_or_higher,70.8
0500000US21197,"Powell County, Kentucky",county,2012,percent_high_school_graduate_or_higher,71.1
0500000US30077,"Powell County, Montana",county,2015,percent_high_school_graduate_or_higher,88.9
0500000US30077,"Powell County, Montana",county,2016,percent_high_school_graduate_or_higher,88.6
0500000US16077,"Power County, Idaho",county,2016,percent_high_school_graduate_or_higher,79.2
0500000US16077,"Power County, Idaho",county,2015,percent_high_school_graduate_or_higher,78.1
0500000US16077,"Power County, Idaho",county,2010,percent_high_school_graduate_or_higher,82.1
0500000US19157,"Poweshiek County, Iowa",county,2016,percent_high_school_graduate_or_higher,93.4
0500000US19157,"Poweshiek County, Iowa",county,2015,percent_high_school_graduate_or_higher,92.9
0500000US51145,"Powhatan County, Virginia",county,2015,percent_high_school_graduate_or_higher,89.1
0500000US51145,"Powhatan County, Virginia",county,2011,percent_high_school_graduate_or_higher,81.6
0500000US51145,"Powhatan County, Virginia",county,2010,percent_high_school_graduate_or_higher,79.3
0500000US05117,"Prairie County, Arkansas",county,2016,percent_high_school_graduate_or_higher,82.4
0500000US05117,"Prairie County, Arkansas",county,2015,percent_high_school_graduate_or_higher,79.3
0500000US05117,"Prairie County, Arkansas",county,2014,percent_high_school_graduate_or_higher,79.3
0500000US05117,"Prairie County, Arkansas",county,2010,percent_high_school_graduate_or_higher,78
0500000US30079,"Prairie County, Montana",county,2016,percent_high_school_graduate_or_higher,93.1
0500000US30079,"Prairie County, Montana",county,2010,percent_high_school_graduate_or_higher,85.3
0500000US30079,"Prairie County, Montana",county,2012,percent_high_school_graduate_or_higher,83.7
0500000US20151,"Pratt County, Kansas",county,2015,percent_high_school_graduate_or_higher,89.7
0500000US20151,"Pratt County, Kansas",county,2016,percent_high_school_graduate_or_higher,90.6
0500000US20151,"Pratt County, Kansas",county,2014,percent_high_school_graduate_or_higher,89
0500000US39135,"Preble County, Ohio",county,2015,percent_high_school_graduate_or_higher,88.1
0500000US39135,"Preble County, Ohio",county,2016,percent_high_school_graduate_or_higher,88.8
0500000US39135,"Preble County, Ohio",county,2011,percent_high_school_graduate_or_higher,85.7
0500000US39135,"Preble County, Ohio",county,2014,percent_high_school_graduate_or_higher,87.4
0500000US39135,"Preble County, Ohio",county,2012,percent_high_school_graduate_or_higher,87.6
0500000US28117,"Prentiss County, Mississippi",county,2016,percent_high_school_graduate_or_higher,76.4
0500000US28117,"Prentiss County, Mississippi",county,2015,percent_high_school_graduate_or_higher,76.2
0500000US28117,"Prentiss County, Mississippi",county,2010,percent_high_school_graduate_or_higher,73.2
0500000US28117,"Prentiss County, Mississippi",county,2014,percent_high_school_graduate_or_higher,74.3
0500000US48377,"Presidio County, Texas",county,2016,percent_high_school_graduate_or_higher,56.8
0500000US48377,"Presidio County, Texas",county,2015,percent_high_school_graduate_or_higher,57.4
0500000US48377,"Presidio County, Texas",county,2010,percent_high_school_graduate_or_higher,53.7
0500000US48377,"Presidio County, Texas",county,2011,percent_high_school_graduate_or_higher,53.7
0500000US48377,"Presidio County, Texas",county,2014,percent_high_school_graduate_or_higher,55
0500000US26141,"Presque Isle County, Michigan",county,2016,percent_high_school_graduate_or_higher,88.5
0500000US26141,"Presque Isle County, Michigan",county,2015,percent_high_school_graduate_or_higher,88.1
0500000US26141,"Presque Isle County, Michigan",county,2014,percent_high_school_graduate_or_higher,87.3
0500000US54077,"Preston County, West Virginia",county,2015,percent_high_school_graduate_or_higher,82.1
0500000US54077,"Preston County, West Virginia",county,2012,percent_high_school_graduate_or_higher,83.3
0500000US54077,"Preston County, West Virginia",county,2011,percent_high_school_graduate_or_higher,82.8
0500000US54077,"Preston County, West Virginia",county,2014,percent_high_school_graduate_or_higher,82.7
0500000US55099,"Price County, Wisconsin",county,2015,percent_high_school_graduate_or_higher,89.9
0500000US55099,"Price County, Wisconsin",county,2016,percent_high_school_graduate_or_higher,90.3
0500000US55099,"Price County, Wisconsin",county,2010,percent_high_school_graduate_or_higher,89.4
0500000US55099,"Price County, Wisconsin",county,2014,percent_high_school_graduate_or_higher,89.8
0500000US55099,"Price County, Wisconsin",county,2012,percent_high_school_graduate_or_higher,89.5
0500000US51147,"Prince Edward County, Virginia",county,2016,percent_high_school_graduate_or_higher,83.1
0500000US51147,"Prince Edward County, Virginia",county,2012,percent_high_school_graduate_or_higher,80.7
0500000US51149,"Prince George County, Virginia",county,2016,percent_high_school_graduate_or_higher,88.5
0500000US51149,"Prince George County, Virginia",county,2015,percent_high_school_graduate_or_higher,87.7
0500000US51149,"Prince George County, Virginia",county,2010,percent_high_school_graduate_or_higher,86.1
0500000US51149,"Prince George County, Virginia",county,2011,percent_high_school_graduate_or_higher,84.6
0500000US51149,"Prince George County, Virginia",county,2014,percent_high_school_graduate_or_higher,86.8
0500000US24033,"Prince George's County, Maryland",county,2015,percent_high_school_graduate_or_higher,85.6
0500000US24033,"Prince George's County, Maryland",county,2016,percent_high_school_graduate_or_higher,85.8
0500000US24033,"Prince George's County, Maryland",county,2011,percent_high_school_graduate_or_higher,85.8
0500000US24033,"Prince George's County, Maryland",county,2012,percent_high_school_graduate_or_higher,85.6
0500000US24033,"Prince George's County, Maryland",county,2014,percent_high_school_graduate_or_higher,85.6
0500000US02198,"Prince of Wales-Hyder Census Area, Alaska",county,2016,percent_high_school_graduate_or_higher,90.5
0500000US02198,"Prince of Wales-Hyder Census Area, Alaska",county,2012,percent_high_school_graduate_or_higher,91
0500000US02198,"Prince of Wales-Hyder Census Area, Alaska",county,2010,percent_high_school_graduate_or_higher,88.4
0500000US02198,"Prince of Wales-Hyder Census Area, Alaska",county,2014,percent_high_school_graduate_or_higher,91.1
0500000US51153,"Prince William County, Virginia",county,2015,percent_high_school_graduate_or_higher,89.7
0500000US51153,"Prince William County, Virginia",county,2016,percent_high_school_graduate_or_higher,89
0500000US51153,"Prince William County, Virginia",county,2010,percent_high_school_graduate_or_higher,88.4
0500000US51153,"Prince William County, Virginia",county,2014,percent_high_school_graduate_or_higher,89.6
0500000US44007,"Providence County, Rhode Island",county,2016,percent_high_school_graduate_or_higher,83.2
0500000US44007,"Providence County, Rhode Island",county,2015,percent_high_school_graduate_or_higher,82.1
0500000US44007,"Providence County, Rhode Island",county,2010,percent_high_school_graduate_or_higher,79
0500000US44007,"Providence County, Rhode Island",county,2011,percent_high_school_graduate_or_higher,79.7
0500000US08099,"Prowers County, Colorado",county,2015,percent_high_school_graduate_or_higher,81.4
0500000US08099,"Prowers County, Colorado",county,2014,percent_high_school_graduate_or_higher,80.3
0500000US08099,"Prowers County, Colorado",county,2010,percent_high_school_graduate_or_higher,80.5
0500000US08101,"Pueblo County, Colorado",county,2015,percent_high_school_graduate_or_higher,88
0500000US08101,"Pueblo County, Colorado",county,2016,percent_high_school_graduate_or_higher,88.2
0500000US08101,"Pueblo County, Colorado",county,2011,percent_high_school_graduate_or_higher,85.7
0500000US08101,"Pueblo County, Colorado",county,2014,percent_high_school_graduate_or_higher,87.8
0500000US08101,"Pueblo County, Colorado",county,2012,percent_high_school_graduate_or_higher,86.3
0500000US08101,"Pueblo County, Colorado",county,2010,percent_high_school_graduate_or_higher,85.7
0500000US05119,"Pulaski County, Arkansas",county,2016,percent_high_school_graduate_or_higher,90.1
0500000US05119,"Pulaski County, Arkansas",county,2015,percent_high_school_graduate_or_higher,89.7
0500000US05119,"Pulaski County, Arkansas",county,2012,percent_high_school_graduate_or_higher,89.1
0500000US05119,"Pulaski County, Arkansas",county,2011,percent_high_school_graduate_or_higher,88.8
0500000US13235,"Pulaski County, Georgia",county,2016,percent_high_school_graduate_or_higher,80.5
0500000US13235,"Pulaski County, Georgia",county,2011,percent_high_school_graduate_or_higher,76.2
0500000US17153,"Pulaski County, Illinois",county,2016,percent_high_school_graduate_or_higher,82.7
0500000US17153,"Pulaski County, Illinois",county,2015,percent_high_school_graduate_or_higher,80.5
0500000US17153,"Pulaski County, Illinois",county,2014,percent_high_school_graduate_or_higher,81.1
0500000US18131,"Pulaski County, Indiana",county,2015,percent_high_school_graduate_or_higher,86.1
0500000US18131,"Pulaski County, Indiana",county,2016,percent_high_school_graduate_or_higher,87.1
0500000US18131,"Pulaski County, Indiana",county,2014,percent_high_school_graduate_or_higher,84.8
0500000US21199,"Pulaski County, Kentucky",county,2016,percent_high_school_graduate_or_higher,80.9
0500000US21199,"Pulaski County, Kentucky",county,2015,percent_high_school_graduate_or_higher,81
0500000US21199,"Pulaski County, Kentucky",county,2012,percent_high_school_graduate_or_higher,78.5
0500000US21199,"Pulaski County, Kentucky",county,2014,percent_high_school_graduate_or_higher,80.1
0500000US21199,"Pulaski County, Kentucky",county,2010,percent_high_school_graduate_or_higher,76.1
0500000US29169,"Pulaski County, Missouri",county,2016,percent_high_school_graduate_or_higher,89.9
0500000US29169,"Pulaski County, Missouri",county,2015,percent_high_school_graduate_or_higher,89.8
0500000US29169,"Pulaski County, Missouri",county,2010,percent_high_school_graduate_or_higher,88.1
0500000US29169,"Pulaski County, Missouri",county,2012,percent_high_school_graduate_or_higher,90
0500000US29169,"Pulaski County, Missouri",county,2011,percent_high_school_graduate_or_higher,90
0500000US51155,"Pulaski County, Virginia",county,2015,percent_high_school_graduate_or_higher,84
0500000US51155,"Pulaski County, Virginia",county,2016,percent_high_school_graduate_or_higher,84.1
0500000US51155,"Pulaski County, Virginia",county,2011,percent_high_school_graduate_or_higher,80.5
0500000US40127,"Pushmataha County, Oklahoma",county,2015,percent_high_school_graduate_or_higher,81
0500000US40127,"Pushmataha County, Oklahoma",county,2016,percent_high_school_graduate_or_higher,82.2
0500000US12107,"Putnam County, Florida",county,2016,percent_high_school_graduate_or_higher,78.4
0500000US12107,"Putnam County, Florida",county,2010,percent_high_school_graduate_or_higher,78
0500000US13237,"Putnam County, Georgia",county,2015,percent_high_school_graduate_or_higher,84.5
0500000US13237,"Putnam County, Georgia",county,2016,percent_high_school_graduate_or_higher,84.1
0500000US13237,"Putnam County, Georgia",county,2014,percent_high_school_graduate_or_higher,84.7
0500000US13237,"Putnam County, Georgia",county,2012,percent_high_school_graduate_or_higher,82
0500000US17155,"Putnam County, Illinois",county,2016,percent_high_school_graduate_or_higher,91.6
0500000US17155,"Putnam County, Illinois",county,2010,percent_high_school_graduate_or_higher,88.7
0500000US17155,"Putnam County, Illinois",county,2012,percent_high_school_graduate_or_higher,87.2
0500000US17155,"Putnam County, Illinois",county,2014,percent_high_school_graduate_or_higher,89.5
0500000US17155,"Putnam County, Illinois",county,2011,percent_high_school_graduate_or_higher,88
0500000US18133,"Putnam County, Indiana",county,2015,percent_high_school_graduate_or_higher,87.9
0500000US18133,"Putnam County, Indiana",county,2016,percent_high_school_graduate_or_higher,88.4
0500000US18133,"Putnam County, Indiana",county,2010,percent_high_school_graduate_or_higher,85.1
0500000US18133,"Putnam County, Indiana",county,2011,percent_high_school_graduate_or_higher,85.9
0500000US18133,"Putnam County, Indiana",county,2014,percent_high_school_graduate_or_higher,87.4
0500000US29171,"Putnam County, Missouri",county,2015,percent_high_school_graduate_or_higher,87.5
0500000US29171,"Putnam County, Missouri",county,2016,percent_high_school_graduate_or_higher,88.5
0500000US36079,"Putnam County, New York",county,2016,percent_high_school_graduate_or_higher,92.7
0500000US36079,"Putnam County, New York",county,2015,percent_high_school_graduate_or_higher,92.4
0500000US36079,"Putnam County, New York",county,2012,percent_high_school_graduate_or_higher,92.7
0500000US39137,"Putnam County, Ohio",county,2015,percent_high_school_graduate_or_higher,92.7
0500000US39137,"Putnam County, Ohio",county,2016,percent_high_school_graduate_or_higher,92.9
0500000US39137,"Putnam County, Ohio",county,2010,percent_high_school_graduate_or_higher,90.9
0500000US39137,"Putnam County, Ohio",county,2012,percent_high_school_graduate_or_higher,91.7
0500000US39137,"Putnam County, Ohio",county,2011,percent_high_school_graduate_or_higher,91
0500000US47141,"Putnam County, Tennessee",county,2015,percent_high_school_graduate_or_higher,83.9
0500000US47141,"Putnam County, Tennessee",county,2014,percent_high_school_graduate_or_higher,84
0500000US47141,"Putnam County, Tennessee",county,2010,percent_high_school_graduate_or_higher,80.8
0500000US54079,"Putnam County, West Virginia",county,2015,percent_high_school_graduate_or_higher,91.3
0500000US54079,"Putnam County, West Virginia",county,2016,percent_high_school_graduate_or_higher,92
0500000US54079,"Putnam County, West Virginia",county,2011,percent_high_school_graduate_or_higher,89.3
0500000US35037,"Quay County, New Mexico",county,2015,percent_high_school_graduate_or_higher,84
0500000US35037,"Quay County, New Mexico",county,2010,percent_high_school_graduate_or_higher,77.3
0500000US35037,"Quay County, New Mexico",county,2012,percent_high_school_graduate_or_higher,80.9
0500000US35037,"Quay County, New Mexico",county,2011,percent_high_school_graduate_or_higher,78.3
0500000US72115,"Quebradillas Municipio, Puerto Rico",county,2015,percent_high_school_graduate_or_higher,70
0500000US72115,"Quebradillas Municipio, Puerto Rico",county,2016,percent_high_school_graduate_or_higher,70
0500000US72115,"Quebradillas Municipio, Puerto Rico",county,2012,percent_high_school_graduate_or_higher,64.6
0500000US24035,"Queen Anne's County, Maryland",county,2015,percent_high_school_graduate_or_higher,91.4
0500000US24035,"Queen Anne's County, Maryland",county,2010,percent_high_school_graduate_or_higher,89.7
0500000US36081,"Queens County, New York",county,2016,percent_high_school_graduate_or_higher,80.7
0500000US36081,"Queens County, New York",county,2015,percent_high_school_graduate_or_higher,80.4
0500000US36081,"Queens County, New York",county,2012,percent_high_school_graduate_or_higher,80
0500000US13239,"Quitman County, Georgia",county,2016,percent_high_school_graduate_or_higher,76.9
0500000US13239,"Quitman County, Georgia",county,2012,percent_high_school_graduate_or_higher,68.5
0500000US28119,"Quitman County, Mississippi",county,2016,percent_high_school_graduate_or_higher,67.6
0500000US28119,"Quitman County, Mississippi",county,2015,percent_high_school_graduate_or_higher,67.4
0500000US28119,"Quitman County, Mississippi",county,2012,percent_high_school_graduate_or_higher,67
0500000US28119,"Quitman County, Mississippi",county,2011,percent_high_school_graduate_or_higher,65.9
0500000US13241,"Rabun County, Georgia",county,2016,percent_high_school_graduate_or_higher,85.6
0500000US13241,"Rabun County, Georgia",county,2015,percent_high_school_graduate_or_higher,86.1
0500000US13241,"Rabun County, Georgia",county,2010,percent_high_school_graduate_or_higher,80.5
0500000US13241,"Rabun County, Georgia",county,2011,percent_high_school_graduate_or_higher,83.4
0500000US51750,"Radford city, Virginia",county,2015,percent_high_school_graduate_or_higher,89.4
0500000US51750,"Radford city, Virginia",county,2016,percent_high_school_graduate_or_higher,89.6
0500000US51750,"Radford city, Virginia",county,2012,percent_high_school_graduate_or_higher,87.2
0500000US48379,"Rains County, Texas",county,2016,percent_high_school_graduate_or_higher,81.9
0500000US48379,"Rains County, Texas",county,2015,percent_high_school_graduate_or_higher,83
0500000US48379,"Rains County, Texas",county,2014,percent_high_school_graduate_or_higher,83.3
0500000US48379,"Rains County, Texas",county,2011,percent_high_school_graduate_or_higher,81.6
0500000US48379,"Rains County, Texas",county,2012,percent_high_school_graduate_or_higher,83.3
0500000US48379,"Rains County, Texas",county,2010,percent_high_school_graduate_or_higher,80.8
0500000US54081,"Raleigh County, West Virginia",county,2015,percent_high_school_graduate_or_higher,82.6
0500000US54081,"Raleigh County, West Virginia",county,2016,percent_high_school_graduate_or_higher,84.3
0500000US54081,"Raleigh County, West Virginia",county,2011,percent_high_school_graduate_or_higher,78.9
0500000US54081,"Raleigh County, West Virginia",county,2014,percent_high_school_graduate_or_higher,82.9
0500000US54081,"Raleigh County, West Virginia",county,2012,percent_high_school_graduate_or_higher,80.1
0500000US29173,"Ralls County, Missouri",county,2016,percent_high_school_graduate_or_higher,87.9
0500000US29173,"Ralls County, Missouri",county,2015,percent_high_school_graduate_or_higher,87.4
0500000US29173,"Ralls County, Missouri",county,2014,percent_high_school_graduate_or_higher,88.4
0500000US27123,"Ramsey County, Minnesota",county,2015,percent_high_school_graduate_or_higher,90
0500000US27123,"Ramsey County, Minnesota",county,2011,percent_high_school_graduate_or_higher,89.7
0500000US27123,"Ramsey County, Minnesota",county,2014,percent_high_school_graduate_or_higher,89.9
0500000US38071,"Ramsey County, North Dakota",county,2015,percent_high_school_graduate_or_higher,90.2
0500000US38071,"Ramsey County, North Dakota",county,2016,percent_high_school_graduate_or_higher,90.9
0500000US38071,"Ramsey County, North Dakota",county,2010,percent_high_school_graduate_or_higher,86.4
0500000US48381,"Randall County, Texas",county,2015,percent_high_school_graduate_or_higher,91.8
